location	distance	lucky_number
sxk1te	54.70606761	0
sxk1fq	66.46228364	205
sxkbep	33.18247178	0
sxkc1k	23.12572277	0
sxkbdc	35.09308753	0
sxk3sc	28.42628986	0
sxkc5p	27.6569319	0
sxkfn0	35.95539039	0
sxk1rn	49.60894469	0
sxk3j5	30.6079108	0
sxk8yg	21.6057694	0
sxk9e0	8.226506333	812
sxk1tt	54.60536411	0
sxk9t8	8.111239481	0
sxkc38	22.50478442	0
sxk3js	28.69731015	0
sxk96f	11.83936189	518
sxk91s	17.41552225	1142
sxkdhu	5.755028737	0
sxk97h	10.32731554	0
sx7cu3	88.57620824	818
sxkbgd	33.44311472	0
sxk1b2	73.8497343	0
sxk1tc	53.91792554	0
sxk96r	10.48855229	940
sxk93s	13.76210415	0
sxkb8h	27.5384534	0
sxkbj1	47.93267224	0
sxk9jy	13.95839473	0
sxkd80	20.3121904	451
sxkf1v	21.06298191	0
sxkcv4	32.1558953	1223
sxk9g0	5.060920949	0
sxk9mx	8.626406191	0
sxk1tt	54.60536411	0
sxk998	12.26335366	0
sxkbsc	40.48445293	679
sxk6su	31.64396026	0
sxk3m2	28.41457575	1377
sxkbkm	40.7293972	0
sxk9ph	17.29604651	0
sxk387	44.6170462	0
sxk97r	8.274099199	0
sxk9p0	19.34040019	1579
sxk9ku	9.353191363	924
sxk92b	17.45598751	0
sxk94n	15.36029339	309
sxkcdh	21.53058475	1280
sxkc60	24.10236728	1567
sxkc52	30.57842928	0
sx7fr6	77.99341258	0
sxk3pq	22.56848726	372
sxkc0n	18.81207261	247
sxkc0g	22.09390754	0
sxk66m	38.53209317	0
sxk6kd	30.07587946	0
sxk9kh	9.246457125	274
sxk3sb	28.56556503	994
sxk9v1	2.937262191	0
sxk6u2	34.45517945	0
sxk9rs	15.02265612	0
sxk3xb	18.00625648	0
sxk66h	39.25092722	0
sxk6th	30.84093126	736
sxk9ye	8.190914886	0
sxk9p2	19.83519344	0
sxkc0n	18.81207261	0
sxk456	62.88630299	1282
sxk6q0	24.44792659	0
sxkds3	13.43509872	890
sxk3j6	30.10914472	0
sxkc65	23.2699283	0
sxk3rx	19.09200105	1409
sxkb6q	35.27704998	201
sxk3ky	28.88096159	0
sxkbvf	40.37494318	0
sxkb6t	36.33360715	0
sx7fve	86.0894276	0
sxkb98	32.62014225	0
sxk8wz	23.84578401	0
sxk3rr	19.94590911	525
sx7fve	86.0894276	297
sxkc83	15.87898858	508
sxkbkz	41.27354947	0
sxkde3	13.95754208	0
sxk9jx	13.05053648	0
sxk9c4	12.09772534	451
sxkbum	34.68047619	0
sxk8xz	25.48766856	220
sxk8xp	24.21397409	0
sxk1bz	72.0032972	1237
sxk3xt	17.99554983	0
sxkc05	20.11171383	622
sxk6m9	26.38757502	0
sxkcdm	22.32452159	0
sxk9tf	7.742646619	1349
sxk3ks	30.12084386	490
sxk3wc	21.28484738	0
sxk3bc	42.51008529	333
sxk3s1	31.13237181	0
sxk3th	27.17381264	0
sxkc0b	23.35548465	1131
sxk9g3	3.986120607	0
sxkc1d	24.60665019	1378
sxk665	39.09524948	0
sx7cww	80.34290762	0
sxkd86	20.42670374	0
sxk8yn	18.85366823	0
sxkd42	8.066731877	521
sxkc5s	30.13729001	1478
sxk1rg	47.23312029	0
sxkc09	22.27162368	0
sxk6qy	23.43075614	0
sxk3zz	16.86105466	0
sxk9hy	12.97586783	0
sxkb86	29.06003376	0
sxk9yz	9.428871583	562
sxk3kf	29.65333303	0
sxk9qb	14.78343019	0
sxk3hv	30.86515754	0
sxk1rs	48.01278547	0
sxk387	44.6170462	0
sxkf1u	20.89499452	0
sxk1wc	50.25630944	0
sxkdkk	10.3778789	0
sxk4pt	47.46910758	0
sxk9w1	8.828087585	0
sx7cxk	77.64469537	0
sx7fw8	81.21539791	0
sxk93j	14.8223353	1151
sxkbfu	30.50461073	0
sxk968	13.35599727	0
sxkd2s	17.35755304	0
sxk9kc	11.16076352	1205
sxk9hr	12.24732113	0
sxk3ex	32.45163163	1222
sxk9j1	16.1372946	0
sxkc4x	26.0160202	0
sxkbsn	36.40437066	1435
sxk9k2	11.63587667	0
sxkbb8	26.4889968	931
sxk3qq	23.61327152	1581
sxk6r8	19.30456905	935
sxk9kg	9.954624883	0
sxk3f5	37.88123253	856
sxk9tb	8.65748883	0
sx7cwn	82.18483106	0
sxk325	46.33152952	0
sxk97s	9.626770855	0
sxkd80	20.3121904	0
sxkbu0	35.6547285	0
sxk8ys	20.66979539	1207
sxk9mn	8.400140197	0
sxkdjp	7.788672452	0
sxk90u	19.17466243	0
sxk326	45.56838895	1208
sx7fwh	83.43322717	0
sxk68c	44.52451741	1046
sxk6e4	36.93742193	0
sxk96f	11.83936189	0
sxkbgh	31.23234218	1151
sxkbu5	34.5809224	0
sx7cwf	79.56744716	0
sxkd48	7.22174201	1632
sxk3gc	31.45824011	0
sxkd40	8.926823234	0
sxkb90	31.56394785	0
sxkbd9	34.47114454	0
sxk60m	44.7302439	0
sxk3xg	17.40055118	0
sxk3be	43.40987069	0
sxk994	13.28667448	0
sxk9mz	9.141966729	0
sxkcf3	22.0493024	0
sxk3w5	23.6608151	1514
sxkc0u	21.69155772	0
sxk9qq	10.78747137	632
sxk8z7	22.44750322	72
sxkcer	25.82038743	480
sxk3w8	22.34689338	1355
sxkc3h	19.69196163	0
sxk1cy	68.30424942	0
sxkc2x	17.22007447	1022
sxk1fb	64.6375594	26
sxk3ng	25.13569877	1624
sxhzvw	50.53564417	0
sx7fve	86.0894276	0
sxk9j6	15.71906553	1207
sxk1fj	67.37236655	0
sxk3ex	32.45163163	0
sxk1dn	67.45142909	0
sxk3x2	19.72788901	0
sxk4rs	48.1926467	568
sxk9q6	12.7019721	0
sxkceq	25.88694914	1209
sxkb9v	30.80295887	1224
sxk92b	17.45598751	0
sxkbbc	26.56011079	0
sxk9pu	19.03652905	638
sxkb85	28.07028735	0
sxk9jy	13.95839473	0
sxkc0g	22.09390754	0
sxk8wz	23.84578401	0
sxk3bm	44.34398265	1207
sxkc6n	22.55626394	0
sxk99g	10.53360806	0
sxk3jw	28.11558195	0
sxk3ws	21.73075922	0
sxk6nu	21.09201313	1184
sxkc9b	21.27596188	0
sxk6qe	23.41483959	0
sxkcd1	21.97295038	874
sxkc2z	18.05794701	0
sxk935	15.56285522	0
sxk1dv	64.72418958	0
sxkdjn	7.217061484	0
sxk8zz	21.39877484	0
sxk3ru	19.06014175	0
sxkbjz	47.28964506	1164
sxk982	16.31133452	0
sxk9d9	8.976156794	0
sxk3nh	27.10510969	0
sxk9rc	16.89869433	0
sxk3m1	29.01954597	0
sxk67h	35.7121239	0
sxk3gs	32.35668204	356
sxk994	13.28667448	619
sxk3bm	44.34398265	0
sxk1dv	64.72418958	1587
sxk8xr	24.61127565	0
sxk6qe	23.41483959	0
sxk4pv	46.55583417	0
sxk3pn	23.33232818	382
sxk3bt	43.42296823	0
sxkf1w	20.37541512	0
sxkdeb	12.96965311	121
sxk96b	12.92822238	0
sxk9dq	8.082921534	0
sxkbgp	30.15065855	0
sxk6qe	23.41483959	787
sxk1b2	73.8497343	0
sxhzvt	50.98978041	0
sxk9dh	9.433450919	1005
sxk9hr	12.24732113	0
sxk92w	16.04831709	838
sxk3qw	22.74750977	0
sxk6pe	18.26595023	1451
sxk9rf	16.50589299	620
sxk9re	15.40467783	1262
sxkbkw	40.98747818	0
sxk4rz	47.72434204	0
sxkc09	22.27162368	0
sxk9t0	7.250615458	0
sxk4hd	58.29190478	184
sxkcv6	33.07720348	627
sxk1ek	62.92536109	0
sxk3k3	31.59604978	0
sxkbfv	30.12731166	0
sxk9j3	16.31502502	0
sx7fqk	81.7918871	0
sxk8zn	20.39575208	0
sxk9j3	16.31502502	949
sxk9q5	11.67952382	0
sxk67f	32.71819348	0
sxk39j	41.74051823	0
sxk939	15.0499661	0
sx7cxk	77.64469537	0
sxkbby	24.23722028	1205
sxk9qn	10.18862992	1607
sxkb87	28.53350633	0
sxkbu0	35.6547285	0
sxk8zm	21.388428	0
sxk9ny	15.76445243	607
sxk4x8	48.77021193	0
sxk6x0	23.28446047	883
sx7ckf	87.40132487	0
sxkf2c	18.55754422	0
sxk9cd	10.25770263	0
sxk94p	14.85199294	0
sxkbbs	24.55183921	0
sxk6e4	36.93742193	1047
sxkdm0	8.365921585	0
sxk4pg	46.41535859	0
sxk91t	16.92468796	1421
sxkb8s	28.50448393	1637
sxk37d	34.00878496	1007
sxk3hz	30.34929156	0
sxk3e6	33.74126417	0
sxk99e	11.35725807	0
sxk3s6	30.10984735	14
sxk9w1	8.828087585	1628
sxk9kw	8.008696016	1381
sxk9dc	8.32683043	0
sxkde8	13.13916067	925
sxkbk7	41.58560264	1289
sxk3px	21.46159016	801
sxkb73	39.98704184	0
sxkc02	22.09048733	0
sxk1rm	48.8049276	0
sxk994	13.28667448	0
sxk655	34.52976494	0
sxkdqs	13.21685527	0
sxk9c4	12.09772534	1445
sxk9pq	16.89867221	0
sxk3rd	20.46840824	0
sxkbk3	42.45976931	0
sxk6gf	36.66055472	678
sxk94p	14.85199294	0
sxk9j1	16.1372946	0
sxk90x	18.55212022	0
sxk9kw	8.008696016	0
sxk3ky	28.88096159	0
sxk922	18.87094993	0
sxk3rx	19.09200105	988
sxk3ev	31.65441195	766
sxkbjd	48.7534983	1332
sxk9mh	9.567884789	0
sxk3kt	29.93880802	582
sxkdk4	9.21141431	0
sxk9kw	8.008696016	0
sxkbd9	34.47114454	0
sxk90z	17.86977536	635
sxk8yt	20.10984775	364
sxk1wh	52.81481264	0
sxk3hx	31.19530341	0
sxk8z4	22.55729024	0
sxk38y	42.6084084	0
sxk8zp	19.86567391	0
sx7cmq	85.29339166	601
sxk1se	58.37910817	1406
sxk336	41.98605475	400
sx7fvc	84.92805331	1565
sxk9r5	14.03109455	463
sxk1fj	67.37236655	0
sxkdhf	4.604267086	0
sxk91j	18.10115352	0
sxk3p5	24.39328075	1304
sxkf1x	20.584085	698
sxk1ge	61.83861593	0
sxkc01	21.02247803	475
sxk98k	15.45897289	0
sxkbgm	31.61021408	0
sxk18n	74.81751993	601
sxkbdq	31.60225006	0
sxk3js	28.69731015	0
sxk93c	14.43800567	12
sxk9ee	5.685335548	0
sxk9b7	14.84519502	0
sxk938	15.50373185	0
sxk9dk	8.62318433	0
sxk454	63.80537967	0
sxk8yb	23.28189651	0
sxk9wd	9.880286768	0
sxk9mq	8.736353322	434
sxkds0	12.86395704	0
sxk90x	18.55212022	18
sxk9rg	16.12671445	1407
sxkbe7	35.52035487	0
sxk9t9	7.61034239	0
sxkc2b	20.18745145	348
sxk9n6	16.94623242	204
sxk3z2	18.62558036	0
sxk97w	8.467140273	96
sxk3m1	29.01954597	0
sxk8yk	20.32136077	0
sxk9r5	14.03109455	0
sxk9c1	12.14538245	0
sxkbk7	41.58560264	0
sxk92e	17.03496643	248
sxk9w8	10.61272334	0
sxk96v	10.26285523	856
sxkb8c	30.54699255	0
sx7fqx	81.12442663	0
sxk9r8	16.63317467	0
sxkf25	16.83291679	0
sxk8z2	24.06526736	1174
sxkc0b	23.35548465	967
sxkc2b	20.18745145	641
sxk3c7	40.64555232	901
sxk983	16.06760757	1074
sxkbm6	44.68619105	0
sxk6db	37.35591705	0
sxkbfv	30.12731166	0
sxk9tf	7.742646619	408
sxk3sn	30.67060771	0
sxkbff	31.28142182	0
sxk9c2	11.31342105	1029
sxk1u4	60.00154953	0
sxk9rf	16.50589299	848
sxkc6n	22.55626394	0
sxkd42	8.066731877	800
sxk917	18.45696545	1567
sxk38t	43.57696075	0
sxk3ws	21.73075922	0
sxk1ch	71.05246142	0
sxk657	33.61810731	727
sxk9tx	5.135308269	0
sxk3jm	29.21659372	141
sxk1v1	56.32836995	1494
sxk61z	39.46793521	0
sxk6nv	21.2584274	0
sxkbg7	32.33761579	0
sxk448	65.58113014	0
sxk3qx	22.53979885	944
sxk962	13.83210775	396
sxkdkf	9.318282923	915
sxkc3u	22.17595964	268
sxkdkf	9.318282923	477
sxk8xy	26.01827204	0
sxk3rj	21.27022464	0
sxkbk0	42.27480516	0
sxk9m3	11.59266185	1162
sx7cv1	85.81197598	63
sxk3s6	30.10984735	0
sxkd85	21.51589047	0
sxk3qw	22.74750977	0
sxkd83	20.01162264	614
sxk66k	38.3636794	0
sxk37e	33.82528782	0
sxk60t	43.81796693	0
sx7fqv	80.0439173	0
sx7fw9	81.31086559	0
sxk9dz	6.146906596	514
sxk6q0	24.44792659	401
sxkcf2	22.09305768	0
sxk3p3	24.44282962	804
sxkbgj	30.86388001	0
sxk9d5	9.727576115	0
sxkbfu	30.50461073	0
sxk9jv	14.52370675	0
sxk8zd	23.43760123	0
sxk8xq	25.16029546	0
sxk3gq	33.31942038	0
sxk9y7	7.269474053	0
sxk18j	74.84826451	0
sx7fw6	82.31770373	0
sxk3hx	31.19530341	0
sxk9mf	11.74348829	0
sxkdn8	8.735155684	0
sxkdhv	6.340549734	219
sxk6sy	32.24985209	0
sxkb86	29.06003376	169
sxk96s	11.28862949	190
sxk1xd	47.43570341	0
sxk3jp	29.50784615	1104
sxkbs6	38.67523154	1085
sxk9er	4.518982571	1485
sxkdk5	9.81932965	0
sxkcv4	32.1558953	25
sxk9r7	14.70502172	0
sxk6pd	18.11308898	675
sx7fqk	81.7918871	1129
sx7fr5	78.97798578	0
sxk9q7	12.20556355	1236
sxk3qg	22.62098203	0
sxk91m	17.49850829	0
sxk8zd	23.43760123	0
sxkf43	22.30784924	840
sxkb97	30.59540246	313
sxk3gs	32.35668204	0
sxk9b7	14.84519502	0
sxkc27	17.62684638	0
sxk6gd	37.45152366	1362
sxk40m	74.03783126	0
sxk3r0	22.67994793	0
sxkc4r	25.20611908	0
sxkb8v	28.51836016	103
sxk901	22.41508678	0
sxk3r4	22.07608802	534
sxk3rk	20.69480695	0
sxk40d	72.99902718	0
sxk3k9	30.73354734	0
sx7cxu	75.80418939	0
sxk8xr	24.61127565	0
sxk3sk	29.90734076	1484
sxk38t	43.57696075	490
sxk9k4	10.46275094	1331
sxk4re	48.06662071	0
sxk4jh	56.5554593	1097
sxk9c2	11.31342105	0
sxk3sp	30.61407896	0
sxk92y	15.25485825	551
sxk3jd	29.3185332	0
sxk66m	38.53209317	50
sxk9f1	8.48693323	1382
sxk96x	9.852550307	1525
sxk3sp	30.61407896	1358
sxk9ex	3.77989421	1264
sxk907	20.89734109	0
sx7fpy	75.92224389	187
sxk9hs	14.10515874	0
sxk9qk	11.7200363	1467
sxk9bb	13.13514185	158
sxkd42	8.066731877	584
sxkc2b	20.18745145	0
sxk6x6	23.23854833	0
sxk9qs	12.31352719	601
sxk6nr	23.38097916	0
sxk6eu	34.9141006	0
sxk3ce	39.72411254	0
sxk365	39.15312642	1086
sxk3wg	20.96359402	0
sxk6mu	26.18646595	877
sxk8z9	23.96675068	0
sxkbgh	31.23234218	0
sxkbdc	35.09308753	0
sxk9b9	13.98005152	0
sxk3he	32.23836752	0
sxk3z2	18.62558036	100
sxk9m3	11.59266185	0
sxk3px	21.46159016	0
sxk66h	39.25092722	1535
sxk976	11.08099136	0
sxk3ff	35.12400887	332
sxk3t4	27.39605616	0
sxk9rb	17.30419079	0
sxk66w	37.83204782	823
sxk3pc	23.07393007	0
sxk90e	20.25183356	0
sx7fme	84.46321882	0
sxk6m1	28.13650317	1094
sxk3r5	21.79362627	0
sxk92u	15.92858555	714
sxk3qc	23.17856282	0
sxkde8	13.13916067	0
sxkfn0	35.95539039	262
sxk98k	15.45897289	0
sxk33v	39.76170727	0
sxkbgc	34.54882349	210
sxk9r5	14.03109455	0
sxk3k1	32.46183064	1128
sxk33d	41.0934025	0
sxk6p5	20.04744522	82
sxkcd1	21.97295038	0
sxk37d	34.00878496	0
sxk9rb	17.30419079	0
sxk3p6	24.04856122	0
sxk3gk	33.27793359	500
sx7cm5	86.41083495	0
sxk9w8	10.61272334	0
sxk1wc	50.25630944	943
sxk91q	17.03198684	0
sxk9ce	10.23798467	1521
sxkc5s	30.13729001	1308
sxkbj1	47.93267224	20
sxk9f3	7.576507232	14
sxk9k6	10.41299564	0
sxk97p	8.734886467	972
sxk1se	58.37910817	0
sxk9hg	14.79573248	1172
sxkc0m	19.90450455	0
sx7gj0	88.59555284	0
sxkbg1	32.38188074	0
sxk9jh	14.3312249	0
sx7fqz	80.21437921	250
sxk1by	71.98828057	0
sxk99d	11.63502065	394
sxkb9t	30.20572249	0
sxkbu5	34.5809224	320
sxkc1e	24.23043807	0
sxkc51	29.47094249	0
sxkbfu	30.50461073	0
sxk3x9	18.65364526	1421
sxkdrg	16.09177731	883
sxkc0f	22.50567943	1180
sxk91z	15.39250542	458
sx7fr6	77.99341258	942
sxk97s	9.626770855	0
sxk9j7	15.12434408	444
sx7cmx	84.31650728	1292
sxk3jk	29.50444009	0
sxk3xe	18.28670514	1220
sxkbj9	49.19368726	0
sxk90t	19.38203806	0
sxk3xk	19.02810223	44
sx7fqz	80.21437921	1501
sxk3z5	19.4524061	1051
sxk38x	43.48695831	0
sxkc9b	21.27596188	731
sxkc21	17.60787205	638
sxk3z2	18.62558036	0
sxkc2g	19.187028	0
sxk3jr	28.67136923	1566
sxkd5v	6.399572567	0
sxk9ke	9.835261776	618
sxk6mu	26.18646595	0
sxkc1d	24.60665019	1322
sxk1dt	65.64437989	0
sxkbg0	32.77891742	51
sxk9k0	11.68043142	0
sxk3nk	26.32137362	0
sxkb84	28.60530424	0
sxk664	38.94855005	0
sxk6mt	27.2739304	0
sxk9hy	12.97586783	1372
sxk9t9	7.61034239	0
sxk9rg	16.12671445	0
sxk9kv	8.753148238	0
sxk3r0	22.67994793	186
sxk3jr	28.67136923	0
sxk3c4	41.57348587	834
sxk992	13.04317639	622
sxk665	39.09524948	0
sxk9kx	7.400702069	1011
sxk934	15.95539269	1061
sxk98b	14.65239543	0
sxk3bf	42.49486076	909
sxk6q0	24.44792659	1409
sxk3ww	21.52054149	0
sxk967	12.32842894	0
sxk4r9	47.83702538	1121
sxk8xj	25.33204007	0
sxk93f	13.97644712	0
sxk387	44.6170462	0
sxk1sh	60.16699981	0
sxk938	15.50373185	0
sxk6t0	29.71016749	0
sxk1v1	56.32836995	0
sxkdqj	12.6882308	0
sxkc52	30.57842928	1057
sxk9j5	14.93248072	0
sxk9qt	11.86393753	985
sxk90v	18.72984146	0
sxkbs7	38.28047566	1190
sxkbs9	39.77553834	0
sx7cwn	82.18483106	0
sxk92s	16.69016974	72
sxk4px	47.63772713	275
sxk675	35.54063569	0
sxkbbc	26.56011079	0
sxkbgk	31.97013645	479
sxkc2g	19.187028	0
sxkde8	13.13916067	0
sxk8z5	22.01132683	0
sx7ftz	84.67940577	910
sxk37d	34.00878496	542
sx7fqx	81.12442663	0
sxk1dx	65.58159582	0
sxk989	15.21962289	0
sxk9qr	10.34390434	15
sxk9nf	17.81649964	430
sx7cmz	83.3981698	0
sxk3tc	24.8385412	0
sxk3z4	19.46337903	478
sxk99j	12.63366793	590
sxkd32	13.68597244	56
sxk9hs	14.10515874	0
sxkc58	31.35852628	0
sxkbs9	39.77553834	0
sxk98f	14.13031539	0
sxk9qn	10.18862992	699
sxk3bs	43.41211393	0
sxk92c	17.05408781	918
sxk9qv	12.5186112	1259
sxk975	10.87508226	1552
sxk1x1	49.34150242	0
sxkc6h	23.01825962	0
sxk9w0	9.263460317	836
sxk40m	74.03783126	0
sxk4pt	47.46910758	0
sxk680	46.99623462	361
sxkb92	32.08311296	0
sx7ck9	88.39471496	0
sxk3er	33.37064098	431
sxk3ny	24.10725098	0
sxk3e6	33.74126417	0
sxk9c1	12.14538245	0
sxk9su	4.637180717	79
sxkf1x	20.584085	0
sxkc2b	20.18745145	0
sxk4r9	47.83702538	851
sxkc40	26.8139002	0
sxk987	15.64059198	171
sxkcez	27.65573057	0
sxkd84	21.10457153	0
sxkc01	21.02247803	0
sxkc0q	19.49545028	0
sxk3w4	23.79614599	0
sxk8zp	19.86567391	0
sxkbgh	31.23234218	115
sxk915	19.0293751	0
sxk66m	38.53209317	1172
sxkd2u	16.62856415	0
sxk1dw	65.61014618	0
sx7fvr	87.5541594	0
sxkc5q	28.75586523	1306
sxk36s	37.21343111	134
sxk907	20.89734109	0
sxk3zr	18.68630697	0
sxkb96	31.08718974	0
sxk97z	7.608227654	0
sxk6qt	23.94912166	1382
sxk6mw	27.52503441	0
sxk665	39.09524948	801
sxk9q5	11.67952382	1164
sxk9q3	13.20803513	0
sx7fr9	77.01196195	0
sx7cwn	82.18483106	0
sxkbfu	30.50461073	0
sxk3j7	29.80205363	0
sxk6sg	31.35451355	456
sxk9ty	6.238181008	0
sxk3z8	17.70882599	0
sxkdnb	9.604177347	0
sxk3e6	33.74126417	0
sxk9bn	15.8689968	73
sxk9j8	17.13152176	0
sxk6mt	27.2739304	776
sxk3p7	23.66352583	0
sxk4xb	47.8825884	0
sxk3fd	36.04534402	0
sxkbu0	35.6547285	185
sxk8zm	21.388428	440
sxk9kh	9.246457125	0
sxkdk5	9.81932965	0
sxk66x	38.02256349	1589
sxkc5n	27.93399711	0
sxkc5n	27.93399711	0
sx7cx4	78.64791802	0
sxk9rt	14.65619587	1042
sxkbbf	26.08341608	1386
sxk9jc	16.81728239	150
sxkc23	18.33600596	0
sxk8xr	24.61127565	831
sx7ghk	91.88897132	261
sxk3hz	30.34929156	1213
sxk8yr	18.61991474	0
sxk1ct	69.21479184	1039
sxkbvf	40.37494318	0
sxk9re	15.40467783	0
sxk3zt	17.64924891	256
sxk3n5	27.42856294	0
sxk3p4	24.76703273	0
sxkd1w	12.23619727	559
sxk6r8	19.30456905	0
sxk9qr	10.34390434	0
sxk3f5	37.88123253	0
sxkf2c	18.55754422	630
sxkcd9	23.74892705	1369
sxk8zt	21.87592025	0
sxk94r	14.35043968	0
sxk90z	17.86977536	532
sxkd1m	12.71231751	0
sxk1sh	60.16699981	0
sxk3f7	36.95979231	0
sxkds0	12.86395704	0
sx7fw3	82.21893374	0
sxk408	72.94393066	0
sx7cmw	84.3755372	1587
sxk3ku	29.24413606	0
sxk9s0	6.820996541	213
sxk6mr	28.61718478	0
sxk1u5	59.99574532	1568
sxk66m	38.53209317	0
sxkde4	14.81317048	1500
sxk9pr	16.43788507	0
sxkbdx	31.82587636	0
sxkd32	13.68597244	0
sxk8z2	24.06526736	0
sxkcf9	22.9694207	0
sxk980	17.15495894	0
sxkbbv	24.68899778	0
sxk3kd	30.5184303	0
sxkbft	29.40124301	0
sxkf43	22.30784924	1234
sxk4rz	47.72434204	0
sxkd84	21.10457153	0
sxk9ce	10.23798467	1457
sxk1ej	63.80404161	1124
sxk1ej	63.80404161	1041
sxk9mq	8.736353322	0
sxkc60	24.10236728	0
sxkc2k	17.29380484	0
sxkdsb	12.9406583	0
sxkdm0	8.365921585	0
sxk4pf	46.3570607	0
sxk1qy	50.51913498	1064
sxk976	11.08099136	0
sxk1s7	59.29763806	1514
sxkd5y	6.984587642	0
sxkbmp	41.97757928	828
sxkdm0	8.365921585	0
sxkc3b	23.29901955	0
sxk6np	24.25737261	500
sxkbbe	25.027778	0
sxk454	63.80537967	0
sxk4rt	48.32608132	665
sxk6k4	31.83515346	0
sxk61z	39.46793521	0
sxk9ku	9.353191363	1193
sxk9n7	16.39598169	591
sxk9dn	8.942139748	0
sxk1x1	49.34150242	369
sxk665	39.09524948	0
sxkc2x	17.22007447	660
sxk92z	14.94415621	0
sxkd46	8.601933952	0
sxkc15	22.79101488	0
sxk1v1	56.32836995	493
sxk98k	15.45897289	0
sxkcub	31.28573588	0
sxk9e0	8.226506333	0
sxk1cn	71.06726117	0
sxkbhk	44.71680091	0
sxk99k	11.96146782	773
sxk3kw	29.76822123	0
sxkbsp	36.02631045	0
sxk9nw	15.24945974	0
sxk9e8	7.328120147	0
sxk3xg	17.40055118	1027
sxk9ku	9.353191363	0
sxkbd8	34.93001484	0
sxk38w	43.5276882	1012
sxk6dt	39.34625232	0
sxk9s0	6.820996541	1506
sxk6p2	18.7747938	1363
sxkcfs	22.94071034	441
sxkcuc	31.2541961	0
sx7cu9	87.65479587	0
sxkc53	30.25140433	947
sxkbu5	34.5809224	1625
sxk3ze	17.60952172	0
sxk993	12.73737971	0
sxkd2s	17.35755304	0
sxk93q	13.7162318	0
sxk99v	10.02150042	0
sxkd7c	8.761333853	0
sxk9de	8.189088248	0
sxk9q0	13.25686319	280
sxk9j4	15.5345337	963
sxk456	62.88630299	1222
sxkde1	14.23475415	535
sxk9cd	10.25770263	1628
sxk97p	8.734886467	84
sxkde4	14.81317048	560
sxk9mz	9.141966729	0
sxk1tr	55.45257211	0
sxk3qt	22.96962451	347
sxk6ts	29.25563755	0
sxkcdd	23.59750303	0
sxkcdv	24.14448253	0
sxkcej	25.05574508	952
sxkdjn	7.217061484	0
sxkd9d	17.3755372	0
sxk9fx	6.986672907	341
sxk699	41.89975638	0
sxk92u	15.92858555	0
sxk6x5	24.34095171	107
sxk9be	13.9237528	1010
sxk99c	11.15681218	1554
sxk1ge	61.83861593	129
sxkd44	9.413120095	0
sxk1u6	59.08012671	0
sxk3xp	19.61098848	0
sxkbj9	49.19368726	1383
sxk6wu	25.44347069	0
sxk1cm	70.13600973	0
sxk3xj	19.80340725	0
sxk9ch	12.09494079	750
sxk8zm	21.388428	0
sxk68c	44.52451741	1575
sxk66q	38.70943407	0
sx7fr9	77.01196195	0
sxk18p	74.79176175	562
sxk99e	11.35725807	1146
sxk67h	35.7121239	18
sxk3zr	18.68630697	0
sxk3qt	22.96962451	0
sxkbfx	28.65189161	0
sxk1tg	53.78810493	0
sxkcv1	32.17500902	1232
sxkdk5	9.81932965	1215
sxk90t	19.38203806	0
sxk4hg	57.41952539	0
sxkbm6	44.68619105	0
sxk3x8	18.86418835	0
sxk3wc	21.28484738	0
sxk3rq	20.18010796	0
sx7ghk	91.88897132	0
sxk3xs	18.13140393	0
sxk926	18.14146576	10
sxk3s1	31.13237181	176
sxkc3p	18.90364385	0
sxkbg0	32.77891742	1101
sxk4ps	47.39640696	1331
sxk8xz	25.48766856	0
sxk1fq	66.46228364	534
sxk9cb	9.49995787	9
sxk9s0	6.820996541	0
sxk9jq	13.34926109	472
sxk3w5	23.6608151	0
sxk6u1	35.55786467	0
sxkcu8	30.36584396	1577
sxk6eu	34.9141006	0
sxk94p	14.85199294	601
sxk6eu	34.9141006	0
sxk3wd	22.00702635	0
sxk6e4	36.93742193	0
sxk8z2	24.06526736	12
sxkf1x	20.584085	557
sxkc23	18.33600596	0
sxk3gb	31.48959251	0
sxk91r	16.57489492	0
sxk979	11.39106978	921
sxk9k6	10.41299564	0
sxk924	18.90396537	1635
sxk3gr	33.3569617	0
sxk4ps	47.39640696	0
sxk3wc	21.28484738	895
sxkdjp	7.788672452	53
sxk970	12.55372523	0
sxk8xr	24.61127565	249
sxk3n5	27.42856294	0
sxk4rd	47.94806176	802
sxk99r	11.42990053	0
sxk9jc	16.81728239	0
sxkbby	24.23722028	500
sxkcv1	32.17500902	293
sxk3nh	27.10510969	809
sxkbg1	32.38188074	0
sxk8zs	22.39188526	0
sxk6e0	36.49259631	602
sxk1u5	59.99574532	463
sxk9p2	19.83519344	224
sx7fve	86.0894276	0
sxk8yv	20.50341183	65
sxkc3k	20.51194101	0
sxkc4b	29.04328638	605
sxk1t4	56.60107232	877
sxk3w2	23.22744781	0
sxkc51	29.47094249	0
sxk9jr	12.76129568	360
sxkd94	18.51920994	378
sxk9t8	8.111239481	835
sxk92j	17.95720589	0
sx7fwh	83.43322717	0
sxkb6n	34.70739781	0
sxk999	11.93766656	0
sxk900	22.85376563	0
sxk96y	9.757407425	1162
sxk92d	17.39442954	1325
sxk9n0	17.70692701	1471
sxk96b	12.92822238	0
sxk9yz	9.428871583	97
sxk3sn	30.67060771	1123
